-0.078477, -0.111733, -0.271028, 0.718724, 0.593023, -0.295635, -0.210617, -0.075924, -0.120727, -0.275744, 0.675651, 0.201427, -0.567189, 0.425699
-0.074035, -0.113398, -0.268798, 0.718275, 0.592158, -0.305633, -0.200050, -0.078538, -0.127145, -0.291145, 0.672346, 0.198111, -0.578982, 0.416513
-0.071787, -0.111895, -0.268933, 0.717688, 0.602050, -0.290060, -0.195768, -0.069807, -0.119723, -0.280449, 0.644840, 0.222051, -0.602039, 0.415238
-0.072810, -0.108071, -0.268178, 0.733774, 0.597671, -0.263858, -0.186403, -0.072696, -0.117199, -0.283096, 0.657357, 0.231879, -0.580341, 0.421092
-0.076670, -0.103622, -0.268083, 0.733375, 0.615207, -0.217326, -0.190926, -0.083854, -0.113578, -0.294892, 0.669137, 0.260387, -0.546763, 0.430702
-0.079805, -0.098867, -0.268192, 0.744415, 0.625044, -0.182003, -0.148464, -0.088998, -0.107091, -0.294525, 0.658512, 0.305556, -0.530482, 0.437706
-0.084607, -0.094674, -0.269998, 0.764148, 0.625690, -0.101669, -0.119385, -0.094467, -0.101329, -0.298372, 0.643807, 0.370293, -0.484014, 0.462738
-0.091216, -0.088205, -0.271881, 0.772433, 0.624089, -0.028360, -0.114270, -0.101088, -0.093118, -0.298693, 0.641508, 0.403658, -0.436435, 0.484821
-0.098045, -0.082648, -0.275040, 0.791644, 0.606649, 0.020677, -0.069642, -0.105303, -0.084033, -0.291196, 0.631532, 0.437132, -0.403004, 0.497666
-0.102426, -0.076894, -0.277971, 0.807916, 0.584558, 0.069604, -0.026815, -0.111202, -0.077782, -0.294508, 0.617431, 0.468361, -0.373974, 0.509471
-0.105887, -0.073825, -0.279192, 0.823746, 0.559190, 0.081377, 0.046122, -0.121225, -0.075693, -0.307653, 0.613618, 0.484699, -0.351892, 0.514502
-0.107803, -0.071971, -0.280694, 0.834561, 0.537575, 0.102042, 0.064093, -0.126601, -0.074849, -0.311647, 0.616731, 0.481241, -0.332910, 0.526518
-0.108489, -0.072359, -0.280029, 0.839897, 0.528844, 0.119426, 0.025199, -0.138728, -0.078775, -0.325772, 0.630067, 0.477928, -0.351120, 0.501313
-0.108820, -0.073418, -0.278602, 0.851570, 0.512750, 0.108584, -0.011251, -0.130910, -0.079959, -0.319347, 0.637386, 0.458518, -0.346333, 0.513375
-0.103740, -0.075515, -0.278051, 0.853552, 0.508388, 0.101064, -0.052706, -0.116963, -0.081730, -0.300221, 0.645669, 0.436035, -0.373302, 0.503617
-0.096772, -0.079625, -0.275932, 0.855006, 0.501569, 0.089141, -0.097199, -0.109803, -0.087932, -0.295625, 0.652939, 0.408770, -0.381920, 0.510602
-0.087519, -0.088192, -0.269588, 0.844001, 0.527471, 0.006623, -0.096913, -0.095070, -0.094614, -0.288719, 0.649550, 0.385866, -0.420502, 0.502365
-0.078154, -0.097882, -0.265113, 0.824845, 0.546940, -0.091432, -0.110122, -0.081669, -0.103040, -0.280798, 0.661206, 0.336687, -0.455492, 0.491909
-0.067384, -0.105850, -0.258735, 0.801614, 0.559788, -0.176786, -0.113134, -0.066760, -0.109972, -0.263311, 0.674411, 0.276897, -0.467847, 0.499617
-0.057534, -0.112140, -0.251305, 0.760719, 0.577711, -0.253447, -0.152716, -0.058424, -0.120386, -0.257174, 0.671300, 0.220436, -0.514430, 0.485929
-0.049250, -0.114168, -0.242748, 0.745955, 0.553878, -0.316521, -0.191273, -0.048922, -0.122367, -0.238835, 0.668161, 0.151127, -0.570008, 0.453665
-0.043348, -0.115002, -0.238125, 0.697630, 0.572661, -0.342320, -0.261131, -0.044492, -0.127450, -0.243405, 0.655338, 0.101823, -0.612540, 0.430068
-0.040635, -0.116026, -0.231896, 0.645902, 0.619119, -0.363132, -0.260074, -0.055575, -0.141575, -0.269489, 0.660929, 0.075364, -0.624563, 0.409163
-0.041270, -0.112602, -0.230773, 0.649703, 0.618540, -0.360180, -0.256056, -0.053116, -0.134349, -0.263843, 0.635216, 0.095423, -0.650372, 0.405477
-0.042706, -0.107296, -0.229621, 0.650469, 0.645817, -0.335068, -0.218036, -0.059177, -0.130303, -0.274517, 0.650456, 0.142125, -0.613954, 0.423990
-0.049240, -0.098650, -0.232089, 0.685009, 0.636043, -0.312866, -0.168307, -0.058631, -0.112321, -0.259701, 0.632258, 0.209825, -0.609612, 0.429646
-0.056846, -0.088792, -0.233673, 0.700177, 0.654350, -0.246677, -0.143977, -0.067993, -0.097957, -0.260396, 0.633539, 0.274213, -0.577052, 0.436402
-0.064568, -0.079975, -0.238117, 0.728558, 0.655358, -0.167357, -0.108173, -0.075698, -0.086625, -0.268280, 0.620712, 0.351245, -0.544426, 0.441525
-0.073552, -0.067410, -0.243562, 0.742237, 0.655430, -0.058875, -0.126610, -0.082476, -0.071897, -0.277891, 0.600865, 0.418765, -0.502473, 0.459475
-0.081384, -0.056735, -0.248260, 0.776036, 0.627267, 0.000863, -0.065605, -0.092896, -0.058258, -0.281285, 0.603216, 0.456935, -0.452021, 0.472247
-0.088450, -0.045489, -0.254023, 0.818396, 0.570489, 0.067795, -0.013229, -0.107170, -0.046722, -0.296989, 0.598679, 0.486559, -0.422934, 0.475364
-0.091660, -0.040998, -0.258802, 0.847144, 0.521707, 0.088737, 0.047900, -0.116102, -0.044697, -0.307894, 0.601740, 0.495661, -0.389911, 0.490101
-0.093331, -0.040141, -0.262021, 0.867685, 0.484393, 0.093393, 0.061343, -0.118825, -0.044732, -0.314759, 0.612209, 0.484801, -0.370843, 0.502637
-0.094799, -0.044661, -0.264321, 0.891946, 0.447077, 0.064340, 0.020388, -0.133200, -0.053272, -0.340376, 0.649234, 0.449978, -0.381592, 0.480003
-0.091879, -0.053095, -0.266569, 0.909123, 0.412373, 0.016956, -0.056179, -0.117158, -0.066432, -0.326709, 0.669878, 0.394940, -0.413208, 0.473861
-0.086138, -0.065686, -0.267261, 0.912852, 0.380539, -0.050209, -0.139175, -0.105309, -0.084176, -0.315844, 0.697051, 0.321552, -0.458755, 0.447513
-0.079095, -0.079354, -0.266424, 0.898782, 0.347315, -0.153032, -0.219418, -0.090590, -0.100794, -0.311717, 0.711443, 0.237719, -0.508805, 0.422440
-0.073205, -0.093584, -0.263685, 0.885998, 0.281161, -0.284046, -0.235106, -0.076086, -0.118371, -0.288376, 0.756283, 0.107960, -0.494584, 0.414448
-0.064136, -0.111685, -0.259088, 0.846034, 0.239490, -0.401608, -0.256091, -0.064476, -0.127844, -0.255152, 0.759422, 0.007302, -0.517822, 0.393810
-0.060090, -0.127925, -0.251740, 0.791990, 0.254482, -0.446500, -0.329589, -0.065700, -0.152172, -0.265142, 0.762698, -0.060852, -0.531341, 0.363683
-0.055296, -0.141538, -0.244390, 0.741470, 0.285321, -0.485533, -0.364791, -0.061974, -0.166511, -0.262632, 0.742720, -0.116046, -0.563918, 0.341902
-0.053221, -0.149960, -0.238635, 0.714641, 0.306612, -0.497789, -0.384036, -0.059648, -0.176525, -0.258656, 0.727387, -0.138236, -0.578309, 0.342575
-0.052672, -0.151991, -0.235021, 0.702796, 0.322262, -0.503203, -0.386021, -0.056387, -0.171617, -0.245353, 0.713717, -0.155486, -0.594464, 0.336220
-0.054430, -0.147434, -0.231929, 0.685463, 0.372094, -0.501318, -0.374656, -0.062618, -0.164988, -0.243814, 0.712783, -0.157474, -0.600053, 0.327228
